index,date,open,high,low,close,volume
7694,2017-05-26,30.6375,30.6975,30.465,30.54,21902211.0
7695,2017-05-30,30.4925,30.745,30.47,30.555,20119009.0
7696,2017-05-31,30.63,30.68,30.2325,30.3275,24455800.0
7697,2017-06-01,30.43,30.47,30.1925,30.4325,16384407.0
7698,2017-06-02,30.5325,31.0,30.36,31.0,27732984.0
7699,2017-06-05,30.7225,30.75,30.5025,30.62,25284641.0
7700,2017-06-06,30.6125,31.09,30.5825,30.75,26593991.0
7701,2017-06-07,30.8925,31.1325,30.7575,30.98,21020366.0
7702,2017-06-08,30.95,31.0225,30.7375,30.885,21146643.0
7703,2017-06-09,30.935,30.935,28.6425,29.3825,64788624.0
7704,2017-06-12,28.5725,28.66,27.765,28.4925,72202819.0
7705,2017-06-13,28.9275,29.0,28.425,28.785,34096538.0
7706,2017-06-14,29.0125,29.0125,28.0975,28.4275,31455996.0
7707,2017-06-15,27.9675,28.2575,27.69,28.21,31662421.0
7708,2017-06-16,28.0825,28.2625,27.6875,27.705,50267760.0
7709,2017-06-19,28.0525,28.8225,28.0525,28.7225,32466322.0
7710,2017-06-20,28.855,28.855,28.3725,28.39,24886167.0
7711,2017-06-21,28.5175,28.655,28.29,28.605,21248410.0
7712,2017-06-22,28.58,28.8125,28.4175,28.545,19086118.0
7713,2017-06-23,28.42,28.9275,28.415,28.7075,35423678.0
7714,2017-06-26,28.93,29.2075,28.4825,28.5925,25679183.0
7715,2017-06-27,28.39,28.6775,28.0425,28.07,24731399.0
7716,2017-06-28,28.26,28.665,27.9275,28.595,22056060.0
7717,2017-06-29,28.315,28.42,27.7075,28.0575,31454522.0
7718,2017-06-30,28.25,28.3775,28.0825,28.1425,23004137.0
7719,2017-07-03,28.3575,28.4625,27.9125,28.0125,14277848.0
7720,2017-07-05,28.06,28.335,27.8175,28.16,21551200.0
7721,2017-07-06,27.8925,28.0125,27.74,27.82,24110718.0
7722,2017-07-07,27.8625,28.325,27.8625,28.1825,19201712.0
7723,2017-07-10,28.165,28.625,27.98,28.4025,21090636.0
7724,2017-07-11,28.3175,28.6,28.2325,28.52,12952980.0
7725,2017-07-12,28.6125,28.6825,28.3425,28.5725,15622552.0
7726,2017-07-13,28.5325,29.26,28.5125,29.08,15984458.0
7727,2017-07-14,29.1375,29.47,28.97,29.3975,12909463.0
7728,2017-07-17,29.365,29.855,29.28,29.5275,16357705.0
7729,2017-07-18,29.4375,29.67,29.305,29.6575,11481325.0
7730,2017-07-19,29.7575,29.9925,29.625,29.8925,20922969.0
7731,2017-07-20,30.0475,30.0725,29.685,29.7225,10861372.0
7732,2017-07-21,29.61,29.7475,29.3575,29.705,17818298.0
7733,2017-07-24,29.7775,30.245,29.6125,30.16,14446538.0
7734,2017-07-25,30.1975,30.5975,30.1975,30.3225,12179278.0
7735,2017-07-26,30.4875,30.62,30.4025,30.5025,10545034.0
7736,2017-07-27,30.575,30.635,28.9625,29.7775,32476337.0
7737,2017-07-28,29.5675,29.695,29.435,29.5125,11174280.0
7738,2017-07-31,29.6125,29.72,29.17,29.32,19845920.0
7739,2017-08-01,29.455,29.6925,29.24,29.65,20354202.0
7740,2017-08-02,32.0125,32.075,31.1775,31.4225,44794779.0
7741,2017-08-03,31.395,31.4375,30.8925,31.03,17882106.0
7742,2017-08-04,31.1675,31.4875,31.06,31.235,13787215.0
7743,2017-08-07,31.3875,31.8675,31.3075,31.84,14999747.0
7744,2017-08-08,31.78,32.595,31.705,32.1575,23260923.0
7745,2017-08-09,31.9525,32.455,31.915,32.4025,26131530.0
7746,2017-08-10,32.27,32.295,30.9525,31.125,40804273.0
7747,2017-08-11,31.42,31.9375,31.3125,31.665,26257096.0
7748,2017-08-14,32.125,32.3475,31.9825,32.2575,22122734.0
7749,2017-08-15,32.46,32.8425,32.33,32.695,29465487.0
7750,2017-08-16,32.78,32.9225,32.3325,32.5325,27671612.0
7751,2017-08-17,32.425,32.4725,31.755,31.76,27940565.0
7752,2017-08-18,31.76,32.17,31.475,31.67,27428069.0
7753,2017-08-21,31.67,31.7675,31.0725,31.5975,26368528.0
7754,2017-08-22,31.8525,32.295,31.8,32.24,21604585.0
7755,2017-08-23,32.0625,32.4125,32.015,32.29,19399081.0
7756,2017-08-24,32.4025,32.48,31.9325,32.1125,19818918.0
7757,2017-08-25,32.2075,32.435,32.1125,32.26,25480063.0
7758,2017-08-28,32.33,32.795,32.2775,32.6625,25965972.0
7759,2017-08-29,32.32,33.075,32.295,33.0225,29516910.0
7760,2017-08-30,33.245,33.2675,32.9475,33.1325,27269584.0
7761,2017-08-31,33.205,33.425,33.165,33.295,26785096.0
7762,2017-09-01,33.495,33.53,33.2025,33.3075,16591051.0
7763,2017-09-05,33.2325,33.3575,32.435,32.815,29536314.0
7764,2017-09-06,32.9725,33.0425,32.425,32.7725,21651726.0
7765,2017-09-07,32.8175,32.855,32.385,32.61,21928502.0
7766,2017-09-08,32.51,32.5825,31.9275,31.9525,28611535.0
7767,2017-09-11,32.42,32.8075,32.2675,32.67,31580798.0
7768,2017-09-12,32.9475,33.285,31.9875,32.51,71714046.0
7769,2017-09-13,32.2625,32.285,31.7725,32.2075,44907361.0
7770,2017-09-14,32.0425,32.145,31.8175,31.865,23760749.0
7771,2017-09-15,31.9125,32.5375,31.795,32.265,49114602.0
7772,2017-09-18,32.3225,32.42,31.795,31.9625,28269435.0
7773,2017-09-19,32.1725,32.2375,31.905,31.9775,20810632.0
7774,2017-09-20,31.77,31.86,30.7525,31.3125,52951364.0
7775,2017-09-21,31.245,31.245,30.4825,30.6425,37511661.0
7776,2017-09-22,30.3,30.3625,29.935,30.2675,46645443.0
7777,2017-09-25,29.7925,30.2525,29.585,29.9325,44387336.0
7778,2017-09-26,30.24,30.775,30.2175,30.58,36660045.0
7779,2017-09-27,30.745,30.975,30.68,30.8525,25504227.0
7780,2017-09-28,30.7675,30.865,30.47,30.615,22005455.0
7781,2017-09-29,30.5975,30.8275,30.295,30.825,26299810.0
7782,2017-10-02,30.86,30.9075,30.475,30.7475,18698842.0
7783,2017-10-03,30.7975,31.0675,30.7725,30.915,16230293.0
7784,2017-10-04,30.7025,30.76,30.41,30.665,20163750.0
7785,2017-10-05,30.84,31.155,30.8075,31.1425,21283769.0
7786,2017-10-06,31.0375,31.1675,30.935,31.12,17407558.0
7787,2017-10-09,31.2475,31.4775,31.1675,31.255,16262923.0
7788,2017-10-10,31.31,31.795,31.07,31.27,15617014.0
7789,2017-10-11,31.2875,31.54,31.2325,31.4325,16905640.0
7790,2017-10-12,31.3825,31.6375,31.2275,31.295,16125054.0
7791,2017-10-13,31.4775,31.615,31.3975,31.5425,16394188.0
7792,2017-10-16,31.77,32.295,31.7075,32.265,24121452.0
7793,2017-10-17,32.24,32.5125,32.1025,32.4125,18997275.0
7794,2017-10-18,32.4,32.4725,32.195,32.235,16374164.0
7795,2017-10-19,31.4825,31.565,31.05,31.29,42584166.0
7796,2017-10-20,31.4475,31.7325,31.285,31.3575,23974146.0
7797,2017-10-23,31.5175,31.7175,31.17,31.3375,21984327.0
7798,2017-10-24,31.3675,31.65,31.345,31.57,17757230.0
7799,2017-10-25,31.5225,31.6825,31.1125,31.3975,21207098.0
7800,2017-10-26,31.6025,31.7525,31.49,31.6475,17000469.0
7801,2017-10-27,32.1175,33.195,31.97,33.0575,44454160.0
7802,2017-10-30,33.2675,34.3125,33.225,33.975,44700772.0
7803,2017-10-31,34.27,34.7075,34.03,34.555,36046828.0
7804,2017-11-01,34.7625,34.78,33.6975,34.0175,33637762.0
7805,2017-11-02,34.205,34.42,33.615,34.3225,41393373.0
7806,2017-11-03,35.82,35.8575,35.075,35.42,59398631.0
7807,2017-11-06,35.3875,36.0425,35.225,35.8575,35026306.0
7808,2017-11-07,35.7725,36.1075,35.695,35.9975,24361485.0
7809,2017-11-08,35.96,36.355,35.8775,36.355,24409527.0
7810,2017-11-09,36.0725,36.32,35.58,36.265,29482596.0
7811,2017-11-10,36.23,36.2975,36.02,36.12,25145500.0
7812,2017-11-13,35.8275,36.0775,35.8025,35.945,16982080.0
7813,2017-11-14,35.7125,35.8225,35.2475,35.2875,24782487.0
7814,2017-11-15,34.945,35.0325,34.5475,34.7225,29158070.0
7815,2017-11-16,35.2475,35.42,35.0275,35.2275,23637484.0
7816,2017-11-17,35.2125,35.3,34.8625,34.99,21899544.0
7817,2017-11-20,35.025,35.0925,34.8425,34.9475,16262447.0
7818,2017-11-21,35.1475,35.8775,35.1475,35.7375,25131295.0
7819,2017-11-22,35.7925,36.2025,35.715,36.1925,25588925.0
7820,2017-11-24,36.2275,36.3275,36.115,36.195,14026673.0
7821,2017-11-27,36.215,36.2225,35.7875,35.975,20716802.0
7822,2017-11-28,36.0275,36.17,35.4175,35.72,26428802.0
7823,2017-11-29,35.61,35.6825,34.2425,34.8225,41666364.0
7824,2017-11-30,35.06,35.4875,34.5625,35.415,41527218.0
7825,2017-12-01,34.94,35.37,34.5775,35.215,39759288.0
7826,2017-12-04,35.5725,35.6075,34.86,34.9025,32542385.0
7827,2017-12-05,34.7175,35.3325,34.5525,34.8625,27350154.0
7828,2017-12-06,34.3275,35.0025,34.0675,34.705,28560000.0
7829,2017-12-07,34.71,35.0625,34.68,34.7825,25673308.0
7830,2017-12-08,35.075,35.2025,34.6575,34.795,23355231.0
7831,2017-12-11,34.7525,35.675,34.65,35.62,35273759.0
7832,2017-12-12,35.49,35.55,35.3175,35.3775,19409230.0
7833,2017-12-13,35.5775,35.8375,35.4525,35.52,23818447.0
7834,2017-12-14,35.5525,35.735,35.365,35.5075,20476541.0
7835,2017-12-15,35.86,35.995,35.5675,35.945,40169307.0
7836,2017-12-18,36.1725,36.7525,36.1675,36.5575,29421114.0
7837,2017-12-19,36.21,36.3,35.975,36.0875,27436447.0
7838,2017-12-20,36.17,36.3075,35.765,36.04,23475649.0
7839,2017-12-21,35.995,36.4575,35.9775,36.205,20949896.0
7840,2017-12-22,36.1225,36.3075,36.0775,36.205,16349444.0
7841,2017-12-26,35.1525,35.32,34.8725,35.095,33185536.0
7842,2017-12-27,34.9775,35.1475,34.88,35.1025,21498213.0
7843,2017-12-28,35.2025,35.415,35.0725,35.2225,16480187.0
7844,2017-12-29,35.0825,35.1,34.7575,34.76,25999922.0
7845,2018-01-02,34.9925,35.5275,34.7675,35.5175,25555934.0
7846,2018-01-03,35.585,36.09,35.4425,35.51,29517899.0
7847,2018-01-04,35.5875,35.82,35.4725,35.71,22434597.0
7848,2018-01-05,35.8125,36.295,35.715,36.2025,23660018.0
7849,2018-01-08,36.04,36.355,35.935,36.04,20567766.0
7850,2018-01-09,36.09,36.2175,35.805,36.035,21583997.0
7851,2018-01-10,35.7425,36.0275,35.7025,36.025,23959895.0
7852,2018-01-11,36.1,36.325,36.075,36.2725,18667729.0
7853,2018-01-12,36.4975,36.7925,36.365,36.725,25418080.0
7854,2018-01-16,36.9275,37.3,36.4875,36.5,29565947.0
7855,2018-01-17,36.49,37.265,36.22,37.2275,34386836.0
7856,2018-01-18,37.295,37.4775,37.015,37.2675,31193352.0
7857,2018-01-19,37.105,37.3475,36.805,37.0675,32425067.0
7858,2018-01-22,36.7775,36.8975,36.6025,36.7025,27108551.0
7859,2018-01-23,36.7775,37.3125,36.6575,36.7125,32689146.0
7860,2018-01-24,36.765,36.7775,35.7525,36.0075,51105090.0
7861,2018-01-25,36.08,36.19,35.085,35.23,41529004.0
7862,2018-01-26,35.4525,35.4525,34.9675,35.33,39143011.0
7863,2018-01-29,34.9925,34.9925,34.22,34.4425,50640406.0
7864,2018-01-30,33.835,34.295,33.6275,34.195,46048185.0
7865,2018-01-31,34.17,34.5625,34.0775,34.31,32478930.0
7866,2018-02-01,34.245,34.6075,34.1425,34.3975,47230787.0
7867,2018-02-02,33.9525,34.1525,32.4775,32.5775,86593825.0
7868,2018-02-05,32.2275,33.4225,31.4525,31.575,72738522.0
7869,2018-02-06,31.16,33.3825,30.9525,33.21,68243838.0
7870,2018-02-07,33.225,33.3025,32.22,32.3375,51608580.0
7871,2018-02-08,32.525,32.7025,31.21,31.24,54390516.0
7872,2018-02-09,31.8775,32.0825,30.17,31.7125,70672608.0
7873,2018-02-12,32.235,33.5825,31.9875,33.2875,60819539.0
7874,2018-02-13,33.0975,33.7975,33.0225,33.695,32549163.0
7875,2018-02-14,33.37,34.495,33.33,34.4525,40644933.0
7876,2018-02-15,35.0575,35.8825,34.86,35.8575,51147171.0
7877,2018-02-16,35.7,36.315,35.5525,35.7175,40176091.0
7878,2018-02-20,35.6225,36.175,35.465,35.5725,33930540.0
7879,2018-02-21,35.8175,36.14,35.3625,35.3775,37471623.0
7880,2018-02-22,35.56,36.0975,35.5375,35.735,30991940.0
7881,2018-02-23,36.0275,36.5225,35.995,36.485,33812360.0
7882,2018-02-26,36.6975,37.4575,36.6625,37.3525,38162174.0
7883,2018-02-27,37.385,37.73,37.15,37.2075,38928125.0
7884,2018-02-28,37.425,37.765,37.1225,37.14,37782138.0
7885,2018-03-01,37.245,37.555,35.775,36.36,48801970.0
7886,2018-03-02,35.81,36.685,35.7225,36.6625,38453950.0
7887,2018-03-05,36.4125,37.045,36.24,36.815,28401366.0
7888,2018-03-06,37.0875,37.1725,36.6425,36.7775,23788506.0
7889,2018-03-07,36.345,36.5725,36.1775,36.3675,31703462.0
7890,2018-03-08,36.48,36.89,36.3775,36.845,23774107.0
7891,2018-03-09,37.1,37.61,36.9575,37.605,32185162.0
7892,2018-03-12,37.6825,38.2075,37.6625,38.04,32207081.0
7893,2018-03-13,38.2575,38.485,37.42,37.6025,31693529.0
7894,2018-03-14,37.69,37.74,37.0625,37.22,29368356.0
7895,2018-03-15,37.235,37.67,37.1275,37.2725,22743798.0
7896,2018-03-16,37.2725,37.39,37.015,37.115,39404688.0
7897,2018-03-19,36.94,36.9775,36.025,36.435,33446771.0
7898,2018-03-20,36.42,36.81,36.345,36.42,19649350.0
7899,2018-03-21,36.37,36.3825,35.425,35.4275,37054935.0
7900,2018-03-22,35.11,35.78,34.76,34.8225,41490767.0
7901,2018-03-23,34.7075,35.09,33.845,33.845,41028784.0
7902,2018-03-26,34.6275,35.885,34.22,35.8025,37541236.0
7903,2018-03-27,36.03,36.3975,34.34,34.695,40922579.0
7904,2018-03-28,34.4225,35.115,33.9075,34.23,41668545.0
7905,2018-03-29,34.5625,35.5475,34.335,34.555,38398505.0
7906,2018-04-02,34.58,34.845,33.7275,34.28,37445578.0
7907,2018-04-03,34.52,34.7975,33.83,34.7075,30278046.0
7908,2018-04-04,33.83,35.6125,33.8025,35.5125,34605489.0
7909,2018-04-05,35.755,36.1675,35.63,35.81,26933197.0
7910,2018-04-06,35.3525,35.73,34.66,34.705,35005290.0
7911,2018-04-09,35.08,35.8825,35.0725,35.1225,29017718.0
7912,2018-04-10,35.86,36.11,35.4925,35.9225,28614241.0
7913,2018-04-11,35.6675,36.09,35.535,35.72,22431640.0
7914,2018-04-12,35.9625,36.36,35.87,36.145,22889285.0
7915,2018-04-13,36.305,36.57,36.0725,36.2925,25124255.0
7916,2018-04-16,36.3675,36.6575,36.3175,36.565,21578420.0
7917,2018-04-17,36.7325,37.345,36.7125,37.17,26605442.0
7918,2018-04-18,37.0625,37.315,36.83,37.07,20754538.0
7919,2018-04-19,36.3475,36.4575,35.775,35.81,34808800.0
7920,2018-04-20,35.26,35.415,33.9675,34.04,65491140.0
7921,2018-04-23,34.3175,34.34,33.6325,33.92,36515477.0
7922,2018-04-24,34.0275,34.1925,32.915,33.345,33692017.0
7923,2018-04-25,33.265,33.965,33.2125,33.5225,28382084.0
7924,2018-04-26,33.64,34.0425,33.4525,33.665,27963014.0
7925,2018-04-27,33.61,33.6925,32.7675,33.19,35655839.0
7926,2018-04-30,33.1425,34.425,33.07,33.925,42427424.0
7927,2018-05-01,34.2125,34.91,33.9275,34.885,53569376.0
7928,2018-05-02,36.4175,37.0475,36.06,36.7525,66539371.0
7929,2018-05-03,36.58,36.985,36.22,36.8325,34068180.0
7930,2018-05-04,37.1725,38.6725,37.1525,38.5675,56201317.0
7931,2018-05-07,38.905,39.5275,38.7975,38.9,42451423.0
7932,2018-05-08,38.8575,39.165,38.5275,39.1225,28402777.0
7933,2018-05-09,39.2475,39.46,38.915,39.45,23211241.0
7934,2018-05-10,39.545,40.2025,39.5225,40.12,27989289.0
7935,2018-05-11,40.165,40.3075,39.655,39.94,26212221.0
7936,2018-05-14,40.045,40.175,39.7575,39.83,20778772.0
7937,2018-05-15,39.4875,39.56,39.0675,39.4025,23695159.0
7938,2018-05-16,39.31,39.9075,39.2925,39.8375,19183064.0
7939,2018-05-17,39.7925,40.02,39.3825,39.54,17294029.0
7940,2018-05-18,39.59,39.745,39.325,39.37,18297728.0
7941,2018-05-21,39.7925,40.11,39.52,39.7,18400787.0
7942,2018-05-22,39.8875,40.0125,39.4875,39.5825,15240704.0
7943,2018-05-23,39.38,39.9175,39.2325,39.8825,20058415.0
7944,2018-05-24,39.985,40.0025,39.345,39.83,23233975.0
7945,2018-05-25,39.85,40.205,39.705,39.9375,17460963.0
7946,2018-05-29,39.6925,39.98,39.51,39.7675,22514075.0
7947,2018-05-30,39.7225,39.7925,39.4875,39.6675,18690547.0
7948,2018-05-31,39.5975,39.85,39.3275,39.51,27482793.0
7949,2018-06-01,39.79,40.3575,39.73,40.3525,23442510.0
7950,2018-06-04,40.7025,41.1475,40.63,40.75,26266174.0
7951,2018-06-05,41.06,41.2775,40.8825,41.12,21565963.0
7952,2018-06-06,41.2,41.3125,40.7725,41.2875,20933619.0
7953,2018-06-07,41.3275,41.3425,40.8775,41.1575,21347180.0
7954,2018-06-08,40.585,40.7925,40.235,40.7175,26656799.0
7955,2018-06-11,40.63,40.785,40.345,40.6,18308460.0
7956,2018-06-12,40.64,40.945,40.58,40.8625,16911141.0
7957,2018-06-13,40.8975,41.0125,40.4025,40.4675,21638393.0
7958,2018-06-14,40.68,40.685,40.3475,40.4925,21610074.0
7959,2018-06-15,40.3,40.3325,39.8575,40.0025,61719160.0
7960,2018-06-18,39.7625,40.0975,39.5925,39.9775,18484865.0
7961,2018-06-19,39.0775,39.375,38.655,39.215,33578455.0
7962,2018-06-20,39.38,39.5925,39.225,39.4175,20628701.0
7963,2018-06-21,39.605,39.88,39.0275,39.1575,25711898.0
7964,2018-06-22,39.3225,39.33,38.9675,39.0225,27200447.0
7965,2018-06-25,38.6425,39.0225,37.975,38.335,31663096.0
7966,2018-06-26,38.54,39.425,38.4275,38.9,24569201.0
7967,2018-06-27,39.1,39.6125,38.8,38.8325,25285328.0
7968,2018-06-28,38.8175,39.345,38.7425,39.1675,17365235.0
7969,2018-06-29,39.365,39.59,38.52,39.07,22737666.0
7970,2018-07-02,38.7475,39.6175,38.6475,39.5875,17731343.0
7971,2018-07-03,39.74,39.78,38.6775,38.7725,13954806.0
7972,2018-07-05,39.1075,39.395,38.8625,39.1425,16604248.0
7973,2018-07-06,39.1475,39.9,39.0925,39.785,17485245.0
7974,2018-07-09,40.1675,40.4625,40.1175,40.4375,19756634.0
7975,2018-07-10,40.47,40.6125,40.3375,40.38,15939149.0
7976,2018-07-11,39.9175,40.2375,39.695,39.7625,18831470.0
7977,2018-07-12,40.175,40.645,40.12,40.55,18041131.0
7978,2018-07-13,40.5625,40.7525,40.5175,40.625,12519792.0
7979,2018-07-16,40.6725,40.955,40.3975,40.52,15043110.0
7980,2018-07-17,40.23,40.76,40.0925,40.655,15534523.0
7981,2018-07-18,40.7375,40.7425,40.275,40.3925,16393381.0
7982,2018-07-19,40.215,40.93,40.215,40.7625,20286752.0
7983,2018-07-20,40.7375,40.9,40.335,40.6525,20706042.0
7984,2018-07-23,40.4625,40.7825,40.1825,40.695,15989365.0
7985,2018-07-24,40.905,41.2075,40.805,41.0425,18697898.0
7986,2018-07-25,41.0575,41.505,40.9,41.4975,16826483.0
7987,2018-07-26,41.445,41.7825,41.195,41.345,19075964.0
7988,2018-07-27,41.54,41.59,40.3175,40.5375,24023972.0
7989,2018-07-30,40.7675,40.8425,40.06,40.27,21029535.0
7990,2018-07-31,40.3675,40.8275,40.1275,40.365,39373038.0
7991,2018-08-01,42.575,43.2325,42.12,43.1675,67935716.0
7992,2018-08-02,42.9375,44.8875,42.88,44.64,62404012.0
7993,2018-08-03,44.55,44.9775,44.1625,44.79,33447396.0
7994,2018-08-06,44.7925,45.105,44.56,45.06,25425387.0
7995,2018-08-07,45.1225,45.1675,44.4825,44.57,25587387.0
7996,2018-08-08,44.305,44.745,43.9225,44.605,22525487.0
7997,2018-08-09,44.6125,45.2375,44.5925,45.0125,23492626.0
7998,2018-08-10,44.815,45.25,44.6425,44.8575,24611202.0
7999,2018-08-13,44.9,45.7125,44.9,45.1925,25890880.0
8000,2018-08-14,45.515,45.615,45.04,45.4125,20748010.0
8001,2018-08-15,45.28,45.66,45.0575,45.535,28807564.0
8002,2018-08-16,45.9125,46.4275,45.8425,46.305,28500367.0
8003,2018-08-17,46.335,47.4625,46.265,47.37,35426997.0
8004,2018-08-20,47.5,47.77,46.7525,46.84,30287695.0
8005,2018-08-21,47.175,47.2725,46.4825,46.735,26159755.0
8006,2018-08-22,46.5,47.065,46.435,46.7375,19018131.0
8007,2018-08-23,46.6375,47.2375,46.625,46.8475,18883224.0
8008,2018-08-24,47.125,47.2,46.7525,47.015,18476356.0
8009,2018-08-27,47.2625,47.66,47.0575,47.46,20525117.0
8010,2018-08-28,47.7275,48.11,47.705,47.9,22776766.0
8011,2018-08-29,48.0125,48.8475,47.8275,48.72,27254804.0
8012,2018-08-30,48.7875,50.04,48.575,49.2325,48793824.0
8013,2018-08-31,49.635,50.1925,49.475,49.8825,43340134.0
8014,2018-09-04,50.0775,50.27,49.6325,50.065,27390132.0
8015,2018-09-05,50.2225,50.3925,49.25,49.6925,33332960.0
8016,2018-09-06,49.5325,49.8125,48.3,48.75,34289976.0
8017,2018-09-07,48.4375,49.3175,48.1525,48.3,37619810.0
8018,2018-09-10,48.2125,48.4375,47.0925,47.5575,39516453.0
8019,2018-09-11,47.4775,49.05,47.115,48.9375,35749049.0
8020,2018-09-12,49.21,49.225,47.935,48.2425,49278740.0
8021,2018-09-13,48.855,50.0625,48.6175,49.5775,41706377.0
8022,2018-09-14,49.4125,49.685,48.605,48.935,31999289.0
8023,2018-09-17,48.5125,48.7125,47.2925,47.445,37195133.0
8024,2018-09-18,47.4225,48.4375,47.255,47.535,31571712.0
8025,2018-09-19,47.6,47.88,46.8,47.5675,27123833.0
8026,2018-09-20,48.035,48.545,47.7625,47.9825,26608794.0
8027,2018-09-21,48.17,48.315,47.2975,47.39,96246748.0
8028,2018-09-24,47.18,48.29,47.1325,48.1725,27693358.0
8029,2018-09-25,47.9125,48.68,47.9,48.5225,24554379.0
8030,2018-09-26,48.225,48.9125,47.915,48.08,23984706.0
8031,2018-09-27,48.93,49.585,48.86,49.2125,30181227.0
8032,2018-09-28,49.1725,49.435,48.98,49.41,22929364.0
8033,2018-10-01,49.9625,50.33,49.5625,49.79,23600802.0
8034,2018-10-02,49.7875,50.475,49.6325,50.295,24788170.0
8035,2018-10-03,50.4875,51.3425,50.42,50.9925,28654799.0
8036,2018-10-04,50.67,51.0625,49.6575,49.9725,32042000.0
8037,2018-10-05,49.965,50.0775,48.12,49.0475,33580463.0
8038,2018-10-08,48.5275,49.175,48.025,48.9175,29663923.0
8039,2018-10-09,48.885,49.7925,48.5375,49.6925,26891029.0
8040,2018-10-10,49.34,49.5625,46.9875,47.065,41990554.0
8041,2018-10-11,46.605,47.85,46.055,46.5875,53124392.0
8042,2018-10-12,48.08,48.695,47.185,48.5025,40337851.0
8043,2018-10-15,48.265,48.4325,47.2925,47.315,30791007.0
8044,2018-10-16,47.7075,48.7225,47.165,48.5125,29183963.0
